date,cap_swe,sey_swe
12/18/2020,25.26767273,26.66182861
12/19/2020,26.79439087,28.36726379
12/20/2020,28.84380493,30.56676636
12/21/2020,30.90005188,32.75658264
12/22/2020,32.3492157,34.3617981
12/23/2020,33.21771545,35.3455719
12/24/2020,33.61870117,35.78896484
12/25/2020,33.74144592,35.87635193
12/26/2020,33.98926697,36.05430603
12/27/2020,35.21378479,37.22454529
12/28/2020,36.9089325,39.02298279
12/29/2020,37.85061035,40.04586182
12/30/2020,38.11220093,40.2919281
12/31/2020,39.41662903,41.75218506
1/1/2021,41.45769043,43.90385742
1/2/2021,43.28327942,45.77213745
1/3/2021,45.14770813,47.71437378
1/4/2021,46.76061707,49.61030273
1/5/2021,48.17342529,51.23450317
1/6/2021,49.81999817,53.00285645
1/7/2021,51.86624756,55.1965332
1/8/2021,53.74005127,57.25665894
1/9/2021,54.71273804,58.33563232
1/10/2021,55.11360474,58.78831177
1/11/2021,55.7772522,59.50281982
1/12/2021,56.71846924,60.56947632
1/13/2021,56.5043457,60.57459717
1/14/2021,56.36421509,60.5925293
1/15/2021,56.16153564,60.50914917
1/16/2021,56.11940308,60.44567871
1/17/2021,58.79845886,62.5728241
1/18/2021,61.49797363,65.15143433
1/19/2021,62.10224609,65.74102173
1/20/2021,62.4958374,66.11433105
1/21/2021,62.91071777,66.50101318
1/22/2021,63.37857056,66.94500122
1/23/2021,63.63810425,67.17521362
1/24/2021,63.90053101,67.40482178
1/25/2021,64.39521484,67.86102295
1/26/2021,65.1758667,68.61636963
1/27/2021,66.28287964,69.70845947
1/28/2021,67.22230835,70.6230835
1/29/2021,67.89473877,71.28712158
1/30/2021,68.48478394,71.8840332
1/31/2021,69.40182495,72.80078125
2/1/2021,71.33363037,74.7677002
2/2/2021,72.41112671,75.90439148
2/3/2021,74.92540894,78.62235718
2/4/2021,75.96703491,79.7418457
2/5/2021,76.62059326,80.41487427
2/6/2021,76.99490356,80.81665649
2/7/2021,77.64661255,81.51186523
2/8/2021,78.40598755,82.31304932
2/9/2021,78.89017334,82.8204834
2/10/2021,79.12055054,83.04416504
2/11/2021,79.41295166,83.32339478
2/12/2021,79.77813721,83.68710327
2/13/2021,79.99744873,83.90491333
2/14/2021,80.30892944,84.22628174
2/15/2021,80.85288086,84.77435913
2/16/2021,81.43233032,85.3605896
2/17/2021,82.12575073,86.07700806
2/18/2021,82.76472168,86.71636353
2/19/2021,83.24025879,87.20132446
2/20/2021,83.89571533,87.90663452
2/21/2021,84.86177368,88.9194458
2/22/2021,85.95532837,90.0706604
2/23/2021,87.19718018,91.41432495
2/24/2021,88.35285645,92.6526123
2/25/2021,89.11494141,93.43544312
2/26/2021,89.82127686,94.16574097
2/27/2021,90.85754395,95.26372681
2/28/2021,91.71032104,96.13255615
3/1/2021,92.26337891,96.68210449
3/2/2021,92.80263062,97.22872314
3/3/2021,93.16976929,97.59503174
3/4/2021,93.47669067,97.90331421
3/5/2021,93.80109863,98.21522827
3/6/2021,94.51784058,98.94869385
3/7/2021,95.9187439,100.4023193
3/8/2021,97.62721558,102.1481567
3/9/2021,99.25289307,103.7897827
3/10/2021,100.5289185,105.0704956
3/11/2021,101.4049744,105.9484253
3/12/2021,102.0867676,106.6174438
3/13/2021,102.583667,107.1005859
3/14/2021,102.9767334,107.5027588
3/15/2021,103.4117065,107.952063
3/16/2021,104.0384766,108.5930298
3/17/2021,104.4751587,109.0347168
3/18/2021,104.4814209,109.0330444
3/19/2021,104.6841187,109.2342163
3/20/2021,105.4030029,109.9781494
3/21/2021,106.0899841,110.6855347
3/22/2021,107.6994324,112.3436707
3/23/2021,109.9126221,114.6335815
3/24/2021,110.4592163,115.1921509
3/25/2021,110.7713501,115.5120483
3/26/2021,111.1122681,115.8715576
3/27/2021,111.3956543,116.1604126
3/28/2021,111.8214478,116.6069336
3/29/2021,112.2589355,117.0819092
3/30/2021,112.5690674,117.4480103
3/31/2021,113.1695557,118.122644
4/1/2021,113.4040161,118.3827759
4/2/2021,113.0471069,118.0008179
4/3/2021,112.835022,117.7641479
4/4/2021,113.0662354,117.9952637
4/5/2021,113.4405151,118.3417236
4/6/2021,113.942395,118.8402222
4/7/2021,114.1707642,119.0997437
4/8/2021,114.1080566,119.0300537
4/9/2021,113.64021,118.5776123
4/10/2021,113.5579712,118.5378296
4/11/2021,114.0859497,119.0548584
4/12/2021,114.4890747,119.3888672
4/13/2021,114.4348389,119.3074463
4/14/2021,113.774646,118.6726318
4/15/2021,113.4595825,118.3572266
4/16/2021,113.1239136,118.0122925
4/17/2021,112.3251221,117.1761963
4/18/2021,111.2187012,115.9882935
4/19/2021,109.1974121,113.9090942
4/20/2021,106.6506836,111.2926758
4/21/2021,103.8215332,108.3715942
4/22/2021,101.2498535,105.7689819
4/23/2021,99.70420532,104.1581421
4/24/2021,98.20244751,102.5760498
4/25/2021,97.25299683,101.5709961
4/26/2021,96.99914551,101.2272705
4/27/2021,95.95234375,100.148291
4/28/2021,94.72023315,98.86978149
4/29/2021,93.87868652,97.96688232
4/30/2021,92.96904907,97.00855713
5/1/2021,92.06032104,96.02911987
5/2/2021,91.20776367,95.08045044
5/3/2021,89.43701782,93.22873535
5/4/2021,87.6940979,91.43067017
5/5/2021,87.12061157,90.7749939
5/6/2021,86.07197266,89.62685547
5/7/2021,84.5321106,88.0071228
5/8/2021,83.43562012,87.2131
5/9/2021,82.12178345,86.5658
5/10/2021,81.6762,86.1123
5/11/2021,81.12782,85.6785
5/12/2021,80.3562,85.21627
5/13/2021,80.01272,84.3456
5/14/2021,79.8762,83.89373
5/15/2021,79.8102,83.4363
5/16/2021,79.6872,82.7623
5/17/2021,79.5612,82.2738
5/18/2021,79.46371,81.9827
5/19/2021,79.3212,81.7627
5/20/2021,79.21346,81.5672
5/21/2021,79.00271,81.42526
5/22/2021,78.83063965,81.34849854
5/23/2021,78.07747803,80.52958374
5/24/2021,77.87335815,80.15103149
5/25/2021,76.83287354,78.95062866
5/26/2021,75.6847229,77.64466553
5/27/2021,74.8052063,76.62056274
5/28/2021,73.98168945,75.66340332
5/29/2021,73.27105713,74.85039063
5/30/2021,72.32040405,73.82457275
5/31/2021,70.63479004,72.0786438
6/1/2021,70.3212,71.2728
6/2/2021,70.02817,70.7672
6/3/2021,69.8652,70.1123
6/4/2021,69.6982,69.7682
6/5/2021,69.4321,68.2637
6/6/2021,69.12872,67.00192
6/7/2021,68.78256226,65.98272
6/8/2021,68.09317017,65.2453
6/9/2021,67.62617798,64.3782
6/10/2021,66.90161743,62.8762
6/11/2021,66.06981201,61.3242
6/12/2021,61.89257507,59.7281
6/13/2021,57.5829834,57.86740112
6/14/2021,57.03034668,57.21218262
6/15/2021,56.40930176,56.46999512
6/16/2021,55.63939209,55.52269287
6/17/2021,55.54129639,55.19414673
6/18/2021,53.78585205,53.40167236
6/19/2021,52.33776245,51.90529175
6/20/2021,51.22647095,50.63209534
6/21/2021,50.7621,48.29902039
6/22/2021,50.2134,47.7849
6/23/2021,49.5621,46.8975
6/24/2021,48.47752075,46.3245
6/25/2021,46.07297058,45.86324158
6/26/2021,43.46105957,43.0277771
6/27/2021,40.41964111,39.75162354
6/28/2021,37.28672485,36.38113403
6/29/2021,34.63457642,34.0846344
6/30/2021,31.50874939,30.81752625
7/1/2021,28.79185181,28.04378662
7/2/2021,26.52549438,25.78291016
7/3/2021,24.38017578,23.68307953
7/4/2021,22.12526245,21.49525299
7/5/2021,19.77532349,19.21586304
7/6/2021,17.36261292,16.87499237
7/7/2021,14.80598907,14.39932251
7/8/2021,12.11722412,11.790345
7/9/2021,8.242466736,7.662001038
7/10/2021,6.499336243,6.048316574
7/11/2021,4.587665939,4.279360962
7/12/2021,2.820932198,2.642787933
7/13/2021,1.255269051,1.222056484
7/14/2021,0.98721,0.175790536
7/15/2021,0.75262,0.174002457
7/16/2021,0.56171,0.173108423
7/17/2021,0.5123,0.12851789
7/18/2021,0.489443254,0.491650629
7/19/2021,0.456633997,0.458667469
7/20/2021,0.468163204,0.470274544
7/21/2021,0.468163204,0.470274544
7/22/2021,0.340482187,0.34201777
7/23/2021,0.361762357,0.363393974
7/24/2021,0.468163204,0.470274544
7/25/2021,0.489443254,0.491650629
7/26/2021,0.351122272,0.352705872
7/27/2021,0.351122272,0.171008885
7/28/2021,0.351122272,0
7/29/2021,0.170241094,0
7/30/2021,0,0
7/31/2021,0,0
8/1/2021,0,0
8/2/2021,0,0
8/3/2021,0,0
8/4/2021,0,0
8/5/2021,0,0
8/6/2021,0,0
8/7/2021,0,0
8/8/2021,0,0
8/9/2021,0,0
8/10/2021,0,0
8/11/2021,0,0
8/12/2021,0,0
8/13/2021,0,0
8/14/2021,0,0
8/15/2021,0,0
8/16/2021,0,0
8/17/2021,0,0
8/18/2021,0,0
8/19/2021,0,0
8/20/2021,0,0
8/21/2021,0,0
8/22/2021,0,0
8/23/2021,0,0
8/24/2021,0,0
8/25/2021,0,0
8/26/2021,0,0
8/27/2021,0,0
8/28/2021,0,0
8/29/2021,0,0
8/30/2021,0,0
8/31/2021,0,0
9/1/2021,0,0
9/2/2021,0,0
9/3/2021,0,0
9/4/2021,0,0
9/5/2021,0,0
9/6/2021,0,0
9/7/2021,0,0
9/8/2021,0,0
9/9/2021,0,0
9/10/2021,0,0
9/11/2021,0,0
9/12/2021,0,0
9/13/2021,0,0
9/14/2021,0,0
9/15/2021,0,0
9/16/2021,0,0
9/17/2021,0,0
9/18/2021,0,0
9/19/2021,0,0
9/20/2021,0,0
9/21/2021,0,0
9/22/2021,0.32953198,0
9/23/2021,0.503294063,0
9/24/2021,0.973633814,0
9/25/2021,1.28116169,0
9/26/2021,1.742485523,0.425894594
9/27/2021,1.874998283,1.194642496
9/28/2021,1.874998283,1.521842432
9/29/2021,1.965381432,1.906110001
9/30/2021,1.965381432,1.906110001
10/1/2021,2.007000542,1.946305656
10/2/2021,1.880648232,1.823195648
10/3/2021,1.948330688,1.959009171
10/4/2021,1.992530823,2.003360939
10/5/2021,2.029999161,2.133506775
10/6/2021,1.880648232,1.823195648
10/7/2021,1.858853531,1.807527924
10/8/2021,1.834063911,1.786812019
10/9/2021,1.163722229,1.228068447
10/10/2021,1.218208504,1.285925388
10/11/2021,0.554666615,0.518529224
10/12/2021,0.480557394,0.481650734
10/13/2021,0.48732,0.280050635
10/14/2021,0.485100365,0.505939293
10/15/2021,1.075037766,1.08644352
10/16/2021,1.106092834,1.040888786
10/17/2021,0.63988719,0.602132893
10/18/2021,0.603009892,0.560635853
10/19/2021,0.616899347,0.617502737
10/20/2021,0.586372805,0.586685944
10/21/2021,0.616513395,0.591990232
10/22/2021,0.702146673,0.688018179
10/23/2021,0.778433323,0.804506111
10/24/2021,0.79315815,0.813637543
10/25/2021,1.097722054,1.162436867
10/26/2021,1.720473003,1.755668259
10/27/2021,3.081931973,3.069878864
10/28/2021,4.165184021,4.141939926
10/29/2021,4.51288414,4.511655045
10/30/2021,4.692518997,4.623701096
10/31/2021,4.677745438,4.600484848
11/1/2021,4.732983017,4.652576828
11/2/2021,4.766898346,4.690602112
11/3/2021,4.844367218,4.762393951
11/4/2021,4.961990738,4.901771164
11/5/2021,4.749023438,4.730488968
11/6/2021,4.899414444,4.880299759
11/7/2021,5.486723518,5.956444168
11/8/2021,7.079972076,7.004479027
11/9/2021,10.02717476,10.00100594
11/10/2021,12.97471504,13.04425354
11/11/2021,14.5605957,14.66902771
11/12/2021,15.05009155,15.17113647
11/13/2021,15.06429901,15.21950531
11/14/2021,15.57947083,15.79572449
11/15/2021,15.94743347,16.10348282
11/16/2021,17.10871429,17.27984924
11/17/2021,16.31539612,16.41124115
11/18/2021,16.6147049,16.6856308
11/19/2021,17.66892853,17.74061737
11/20/2021,18.69239197,18.79539795
11/21/2021,18.37352142,18.46313477
11/22/2021,18.5526123,18.65162201
11/23/2021,19.70376434,19.8508255
11/24/2021,20.01855621,20.16663055
11/25/2021,19.85462189,19.97514343
11/26/2021,20.44171448,20.56938934
11/27/2021,21.20241089,21.3207489
11/28/2021,21.60822296,21.7048996
11/29/2021,21.5478775,21.66700134
11/30/2021,21.22333527,21.39965057
12/1/2021,21.70750427,21.93430481
12/2/2021,20.84156342,21.00166473
12/3/2021,20.0562027,20.15530701
12/4/2021,20.20331116,20.29908752
12/5/2021,20.08358459,20.11822815
12/6/2021,20.45046539,20.47642212
12/7/2021,21.24017181,21.31066284
12/8/2021,21.7839859,21.9109848
12/9/2021,21.88661346,22.03103943
12/10/2021,22.08621674,22.23761597
12/11/2021,22.25315399,22.43755646
12/12/2021,23.54032288,23.79294281
12/13/2021,25.66349182,26.09512024
12/14/2021,28.12449341,28.76333618
12/15/2021,30.21022949,30.98062744
12/16/2021,31.19098206,32.04760132
12/17/2021,31.68527222,32.60180054
12/18/2021,32.05162964,33.01014404
12/19/2021,33.86314697,34.87032166
12/20/2021,35.33805389,36.39931335
12/21/2021,38.83058777,40.21373901
12/22/2021,39.27107239,40.64544067
12/23/2021,40.07984619,41.34060364
12/24/2021,41.16567078,42.50851288
12/25/2021,43.98777771,45.54439087
12/26/2021,44.74127197,46.3360199
12/27/2021,45.23977661,46.84190369
12/28/2021,45.7121582,47.32481689
12/29/2021,45.84233093,47.45807495
12/30/2021,45.72718506,47.3350769
12/31/2021,45.85047607,47.46083984
1/1/2022,45.81880188,47.42188416
1/2/2022,46.33873291,47.96271057
1/3/2022,47.70065613,49.39129639
1/4/2022,48.81808624,50.56600647
1/5/2022,51.65907593,53.5373291
1/6/2022,54.51084595,56.49003296
1/7/2022,55.81717529,57.80147705
1/8/2022,55.77119751,57.82949829
1/9/2022,56.06170044,58.25831909
1/10/2022,56.27939453,58.52354736
1/11/2022,56.56842651,58.80498047
1/12/2022,56.96408081,59.20837402
1/13/2022,57.39058228,59.65823975
1/14/2022,56.91437683,59.88800049
1/15/2022,56.97849121,59.7137146
1/16/2022,57.08879395,59.37523193
1/17/2022,56.99290161,59.2742981
1/18/2022,57.05874634,59.33582153
1/19/2022,57.26872559,59.5362854
1/20/2022,57.4014679,59.68597717
1/21/2022,57.47894897,59.76886597
1/22/2022,57.54554443,59.82401733
1/23/2022,57.82530518,60.09715576
1/24/2022,57.97341309,60.21704102
1/25/2022,58.130896,60.34880981
1/26/2022,58.31230469,60.52005005
1/27/2022,58.37380981,60.56040649
1/28/2022,58.34736328,60.51080322
1/29/2022,58.43582153,60.58684692
1/30/2022,58.52200317,60.65465698
1/31/2022,59.53473511,61.69791565
2/1/2022,61.89014282,64.13858948
2/2/2022,63.71757202,66.03734741
2/3/2022,64.48007202,66.80966797
2/4/2022,64.60094604,66.92220459
2/5/2022,64.96730957,67.29117737
2/6/2022,65.75255432,68.08961182
2/7/2022,66.33118896,68.68498535
2/8/2022,66.17143555,68.52125854
2/9/2022,66.17462158,68.51907349
2/10/2022,66.29499512,68.62340088
2/11/2022,66.42929688,68.72957153
2/12/2022,66.37584839,68.65285034
2/13/2022,66.36427612,68.63527222
2/14/2022,66.44360352,68.71472168
2/15/2022,66.61624756,68.89811401
2/16/2022,66.77531738,69.07045288
2/17/2022,66.80247192,69.10321655
2/18/2022,66.89331665,69.19567261
2/19/2022,66.98919678,69.2977356
2/20/2022,67.14159546,69.4736145
2/21/2022,67.40108337,69.7668335
2/22/2022,67.90743408,70.36262207
2/23/2022,67.99801636,70.46717529
2/24/2022,68.26907959,70.75354004
2/25/2022,68.6887207,71.19519653
2/26/2022,68.98341675,71.50681152
2/27/2022,69.3993103,71.9437561
2/28/2022,70.41200867,72.9905304
3/1/2022,72.40660095,75.06156616
3/2/2022,73.91253662,76.68181763
3/3/2022,74.33934937,77.1873291
3/4/2022,74.64674072,77.56213379
3/5/2022,74.75425415,77.70062866
3/6/2022,74.52614746,77.46364746
3/7/2022,74.18660889,77.10662231
3/8/2022,73.95545044,76.8609314
3/9/2022,73.81358032,76.71392212
3/10/2022,73.53251953,76.41465454
3/11/2022,74.23728027,77.15233154
3/12/2022,75.21986084,78.18005981
3/13/2022,75.08388672,78.02595825
3/14/2022,75.2493103,78.16958618
3/15/2022,76.74662476,79.7048584
3/16/2022,78.99607544,80.87957153
3/17/2022,80.68978882,83.81790771
3/18/2022,81.61810303,84.79855957
3/19/2022,82.33787842,85.55880127
3/20/2022,82.83373413,86.06408081
3/21/2022,83.20400391,86.44811401
3/22/2022,83.95458984,87.17419434
3/23/2022,84.46680908,87.66029663
3/24/2022,84.30678711,87.52664185
3/25/2022,83.9791748,87.2434082
3/26/2022,83.88348999,87.19351196
3/27/2022,84.12526855,87.45809326
3/28/2022,84.26837769,87.59963989
3/29/2022,84.22052612,87.52094116
3/30/2022,83.86422729,87.13884277
3/31/2022,84.07581177,87.39158325
4/1/2022,84.48999634,87.85814209
4/2/2022,84.17289734,87.48951721
4/3/2022,84.17289734,87.48951721
4/4/2022,84.17289734,87.48951721
4/5/2022,84.2444519,87.56029053
4/6/2022,84.37918701,87.72889099
4/7/2022,84.89408264,88.30289307
4/8/2022,85.37836304,88.85108337
4/9/2022,87.17295532,88.8536
4/10/2022,85.29816895,88.74764404
4/11/2022,85.56462402,89.0335083
4/12/2022,85.45855713,88.95452271
4/13/2022,85.5831665,89.06130371
4/14/2022,85.86646118,89.31679688
4/15/2022,85.89146118,89.34456787
4/16/2022,85.84644165,89.30823975
4/17/2022,85.77982178,89.25213623
4/18/2022,87.09693604,89.21848145
4/19/2022,87.56318359,91.42554321
4/20/2022,88.25212402,92.12498169
4/21/2022,88.64680786,92.5267334
4/22/2022,88.85516357,92.71824951
4/23/2022,88.98525391,92.83441772
4/24/2022,88.9916748,92.83751221
4/25/2022,89.12891846,92.97849731
4/26/2022,89.20130005,93.04102173
4/27/2022,89.02498779,92.83707275
4/28/2022,88.69627686,92.48456421
4/29/2022,88.31710205,92.0744812
4/30/2022,88.04747925,91.7831665
5/1/2022,88.81512451,92.23566895
5/2/2022,88.77593384,92.18649902
5/3/2022,88.79779053,92.17252197
5/4/2022,88.7935791,92.11593018
5/5/2022,88.67692871,91.9520813
5/6/2022,88.62920532,91.88018799
5/7/2022,89.2758728,92.57698669
5/8/2022,89.17094116,92.43458252
5/9/2022,92.58764038,93.2182
5/10/2022,92.73804321,93.00192
5/11/2022,92.4678833,92.7892
5/12/2022,92.16854858,92.1292
5/13/2022,92.8335022,91.5672
5/14/2022,94.1125,90.8921
5/15/2022,93.872,89.7282
5/16/2022,92.122,88.127289
5/17/2022,91.6272,86.64813843
5/18/2022,90.71822,86.1231
5/19/2022,88.7627,85.4783
5/20/2022,88.1192,85.00921
5/21/2022,87.2462,84.5623
5/22/2022,86.7891,83.8792
5/23/2022,86.2191,83.21672
5/24/2022,85.5683,82.7621
5/25/2022,85.121,82.06592407
5/26/2022,84.7892,80.19649048
5/27/2022,84.4563,79.37974548
5/28/2022,83.9821,78.8872
5/29/2022,83.44782,78.14372559
5/30/2022,82.98271,77.88804932
5/31/2022,82.3738,77.88804932
6/1/2022,81.7282,77.01921
6/2/2022,80.7829,76.82921
6/3/2022,80.0028,76.66328735
6/4/2022,79.8921,76.66271
6/5/2022,79.82718,76.65397949
6/6/2022,79.72626,76.50067139
6/7/2022,79.6728,76.36846313
6/8/2022,79.5526,76.10527954
6/9/2022,79.4562,76.57732544
6/10/2022,79.122,76.65863342
6/11/2022,78.8926,76.2363
6/12/2022,78.6752,75.52792358
6/13/2022,78.5439,75.11292
6/14/2022,78.3347,74.5869
6/15/2022,78.2121,74.3282
6/16/2022,78.0281,74.5362
6/17/2022,77.87485962,74.4325
6/18/2022,77.37401733,74.3321
6/19/2022,76.74832153,74.2345
6/20/2022,76.3212,73.9982
6/21/2022,75.9817,73.8921
6/22/2022,75.4526,73.4857
6/23/2022,74.8829,72.8971
6/24/2022,74.2191,72.3674
6/25/2022,73.6272,72.02912
6/26/2022,72.69415894,71.5612
6/27/2022,71.33793335,70.77597046
6/28/2022,69.95036621,69.05534058
6/29/2022,68.51833496,67.24613647
6/30/2022,67.30933838,65.75661011
7/1/2022,65.83877563,64.14615479
7/2/2022,64.45386353,62.58666992
7/3/2022,62.99984741,60.90873413
7/4/2022,61.41416626,59.13967285
7/5/2022,60.19355469,57.73963013
7/6/2022,60.42047119,57.6785
7/7/2022,58.8319458,57.64597168
7/8/2022,57.22268066,55.9279541
7/9/2022,53.93122559,53.36007843
7/10/2022,52.76400146,49.51443787
7/11/2022,51.44194336,48.10279846
7/12/2022,49.43347778,46.0270874
7/13/2022,47.54527893,44.08488464
7/14/2022,45.99121704,42.63012085
7/15/2022,44.45116272,41.19980469
7/16/2022,42.91538086,39.7788269
7/17/2022,38.17567444,34.73250122
7/18/2022,32.19521179,28.58671875
7/19/2022,31.43068542,28.381427
7/20/2022,29.84493713,26.95228577
7/21/2022,28.13070068,25.40739288
7/22/2022,26.54523315,23.97891388
7/23/2022,24.7020752,22.31739044
7/24/2022,24.22786865,23.11994476
7/25/2022,22.10323486,21.09390564
7/26/2022,19.81937103,18.91702881
7/27/2022,17.19269104,16.41306763
7/28/2022,13.993927,13.36222076
7/29/2022,9.788855743,11.35620346
7/30/2022,5.309540939,7.213341904
7/31/2022,2.761171186,2.645129406
8/1/2022,0.212801433,0.213761163
8/2/2022,0.191521263,0.192385054
8/3/2022,0.148960972,0.149632835
8/4/2022,0.074480486,0.074816418
8/5/2022,0,0
8/6/2022,0,0
8/7/2022,0,0
8/8/2022,0,0
8/9/2022,0,0
8/10/2022,0,0
8/11/2022,0,0
8/12/2022,0,0
8/13/2022,0,0
8/14/2022,0,0
8/15/2022,0,0
8/16/2022,0,0
8/17/2022,0,0
8/18/2022,0,0
8/19/2022,0,0
8/20/2022,0,0
8/21/2022,0,0
8/22/2022,0,0
8/23/2022,0,0
8/24/2022,0,0
8/25/2022,0,0
8/26/2022,0,0
8/27/2022,0,0
8/28/2022,0,0
8/29/2022,0,0
8/30/2022,0,0
8/31/2022,0,0
9/1/2022,0,0
9/2/2022,0,0
9/3/2022,0,0
9/4/2022,0,0
9/5/2022,0,0
9/6/2022,0,0
9/7/2022,0,0
9/8/2022,0,0
9/9/2022,0,0
9/10/2022,0,0
9/11/2022,0,0
9/12/2022,0,0
9/13/2022,0,0
9/14/2022,0,0
9/15/2022,0,0
9/16/2022,0,0
9/17/2022,0,0
9/18/2022,0,0
9/19/2022,0,0
9/20/2022,0,0
9/21/2022,0,0
9/22/2022,0,0
9/23/2022,0,0
9/24/2022,0,0
9/25/2022,0,0
9/26/2022,0,0
9/27/2022,0,0
9/28/2022,0,0
9/29/2022,0,0
9/30/2022,0,0
10/1/2022,0,0
10/2/2022,0,0
10/3/2022,0,0
10/4/2022,0,0
10/5/2022,0,0
10/6/2022,0,0
10/7/2022,0,0
10/8/2022,0,0
10/9/2022,0,0
10/10/2022,0,0
10/11/2022,0,0
10/12/2022,0,0
10/13/2022,0,0
10/14/2022,0,0
10/15/2022,0,0
10/16/2022,0,0
10/17/2022,0,0
10/18/2022,0,0
10/19/2022,0,0
10/20/2022,0,0
10/21/2022,0,0
10/22/2022,0,0
10/23/2022,0,0
10/24/2022,0,0
10/25/2022,0,0.37484
10/26/2022,1.268749714,1.333441639
10/27/2022,2.883521938,3.030549145
10/28/2022,3.609601402,3.798839188
10/29/2022,4.147423172,4.391479301
10/30/2022,4.459815598,4.664054108
10/31/2022,4.447789001,4.701769638
11/1/2022,4.378151703,4.626909637
11/2/2022,4.305187988,4.584346008
11/3/2022,3.989658356,4.203463364
11/4/2022,4.5430233,4.761719894
11/5/2022,5.416646576,5.648582077
11/6/2022,5.949419022,6.200590134
11/7/2022,6.544944954,6.768457222
11/8/2022,7.141978073,7.33729744
11/9/2022,7.182777023,7.37278595
11/10/2022,7.140470886,7.338270569
11/11/2022,7.14348526,7.33632431
11/12/2022,7.222068787,7.407301331
11/13/2022,7.313537598,7.496406555
11/14/2022,7.35929184,7.538620758
11/15/2022,7.458137512,7.625865173
11/16/2022,7.569946289,7.724517059
11/17/2022,7.644756317,7.790007019
11/18/2022,7.928513336,8.159740448
11/19/2022,7.976979065,8.212391663
11/20/2022,7.814339447,7.96344986
11/21/2022,7.916308594,8.05670929
11/22/2022,8.091025543,8.232952118
11/23/2022,8.519023132,8.69323349
11/24/2022,8.920718384,9.204286194
11/25/2022,9.264246368,9.556539917
11/26/2022,9.58445816,9.875165558
11/27/2022,10.2082901,10.56322784
11/28/2022,10.74131737,11.15693855
11/29/2022,11.82197952,12.35616226
11/30/2022,12.50824509,13.08565826
12/1/2022,13.28672905,13.90334702
12/2/2022,14.90085144,15.58271332
12/3/2022,15.08338623,15.76484375
12/4/2022,15.40901642,16.10438385
12/5/2022,15.62655182,16.33348999
12/6/2022,15.80029449,16.50496521
12/7/2022,15.92162323,16.62074585
12/8/2022,16.11142883,16.8468399
12/9/2022,16.51681213,17.28587418
12/10/2022,17.60520935,18.45247879
12/11/2022,18.97796249,19.90984726
12/12/2022,20.05572968,21.04037857
12/13/2022,20.65484009,21.655513
12/14/2022,20.77770844,21.78420868
12/15/2022,20.87876434,21.8900589
12/16/2022,20.91537018,21.92897339
12/17/2022,20.90100555,21.91508942
12/18/2022,21.04230957,22.06813354
12/19/2022,21.35136719,22.41068878
12/20/2022,21.68157806,22.78978424
12/21/2022,22.03656311,23.19529419
12/22/2022,22.26639252,23.45232391
12/23/2022,22.49275055,23.70216217
12/24/2022,22.91556244,24.20050049
12/25/2022,23.37731018,24.76604767
12/26/2022,23.95788574,25.42711334
12/27/2022,24.24668579,25.75090027
12/28/2022,24.40558319,25.92926636
12/29/2022,25.08058014,26.62155762
12/30/2022,25.9900116,27.53861084
12/31/2022,26.72016296,29.04376221
1/1/2023,28.32912598,29.9557724
1/2/2023,30.2348114,31.92969666
1/3/2023,30.36882019,32.05587769
1/4/2023,30.31409607,31.98200684
1/5/2023,30.51908875,32.18394165
1/6/2023,30.875177,32.55031433
1/7/2023,31.46815186,33.14984741
1/8/2023,32.12615967,33.79252625
1/9/2023,33.10102539,34.75867004
1/10/2023,34.11382446,35.76547241
1/11/2023,35.13415527,36.77346497
1/12/2023,35.67631531,37.3051178
1/13/2023,35.90158691,37.53421936
1/14/2023,36.52892761,38.19812927
1/15/2023,36.99002686,38.68094177
1/16/2023,37.37382813,39.05842896
1/17/2023,37.7347168,39.40489502
1/18/2023,37.55427246,39.19957733
1/19/2023,37.88220825,39.37281036
1/20/2023,38.02969971,39.34072571
1/21/2023,38.43357849,39.74294128
1/22/2023,38.72196655,40.03568726
1/23/2023,39.18943787,40.504599
1/24/2023,39.50679626,40.82163086
1/25/2023,39.65497742,40.96798401
1/26/2023,39.88791199,41.19535522
1/27/2023,41.9121048,43.43120728
1/28/2023,44.04247131,45.78403625
1/29/2023,44.10236816,45.84625549
1/30/2023,44.18671265,45.93091431
1/31/2023,44.25134277,45.99761658
2/1/2023,44.37815247,46.13431396
2/2/2023,44.68320313,46.44981079
2/3/2023,44.98816833,46.75605164
2/4/2023,45.59593811,47.38909912
2/5/2023,46.81748352,48.65223694
2/6/2023,48.06805115,49.92751465
2/7/2023,49.19901123,51.09375
2/8/2023,50.56164856,52.52773438
2/9/2023,51.88488159,53.93532104
2/10/2023,52.88457642,55.00281372
2/11/2023,53.71564941,55.87734985
2/12/2023,54.40388794,56.59820557
2/13/2023,54.91887207,57.15264893
2/14/2023,55.49553223,57.78198853
2/15/2023,55.89920044,58.2326355
2/16/2023,56.14403076,58.49893188
2/17/2023,56.72074585,59.09952393
2/18/2023,57.715802,60.14470825
2/19/2023,58.77527466,61.25245972
2/20/2023,59.47120361,61.98412476
2/21/2023,59.94360962,62.52905884
2/22/2023,60.59943237,63.27747192
2/23/2023,61.26890259,63.97990723
2/24/2023,61.62176514,64.32861328
2/25/2023,61.86778564,64.58162842
2/26/2023,62.44697266,65.20181885
2/27/2023,63.42214966,66.2409729
